"measure","tp","pred","pearson_cor","spearman_rho","kendall_tau","pearson_p","spearman_p","kendall_p","pearson_sig","spearman_sig","kendall_sig"
"Z_RTI","bsl","fivedasc_dis_total",0.521,0.399,0.303,0.082,0.201,0.197,"","",""
"Z_RTI","bsl","fivedasc_imp_total",-0.125,0.028,0.03,0.699,0.939,0.947,"","",""
"Z_RTI","bsl","fivedasc_anx_total",-0.243,-0.091,-0.061,0.448,0.783,0.841,"","",""
"Z_RTI","bsl","fivedasc_cimg_total",-0.044,0.014,0.015,0.892,0.966,0.945,"","",""
"Z_RTI","bsl","fivedasc_eimg_total",0.099,0.21,0.121,0.759,0.514,0.638,"","",""
"Z_RTI","bsl","fivedasc_av_total",-0.029,-0.112,-0.061,0.929,0.733,0.841,"","",""
"Z_RTI","bsl","fivedasc_per_total",0.234,0.357,0.273,0.464,0.256,0.25,"","",""
"Z_RTI","bsl","boundlessMean",0.547,0.427,0.333,0.065,0.169,0.153,"","",""
"Z_RTI","bsl","anxiousEgoMean",0.214,0.189,0.152,0.503,0.558,0.545,"","",""
"Z_RTI","bsl","visionaryMean",0.102,0.049,0.121,0.753,0.886,0.638,"","",""
"Z_SWM","A7","age",0.643,0.615,0.455,0.024,0.037,0.045,"*","*","*"
"Z_SWM","A7","LED",0.244,0.093,0.087,0.526,0.812,0.75,"","",""
"Z_SWM","A7","severity",0.432,0.385,0.273,0.161,0.218,0.25,"","",""
"Z_SWM","A7","fivedasc_util_total",0.086,0.133,0.091,0.789,0.683,0.737,"","",""
"Z_SWM","A7","fivedasc_sprit_total",0.086,0.091,0.03,0.79,0.783,0.947,"","",""
"Z_SWM","A7","fivedasc_bliss_total",0.176,0.252,0.152,0.585,0.43,0.545,"","",""
"Z_SWM","A7","fivedasc_insight_total",0.108,0.098,0.061,0.737,0.766,0.841,"","",""
"Z_SWM","A7","fivedasc_dis_total",0.045,-0.014,-0.03,0.89,0.974,0.947,"","",""
"Z_SWM","A7","fivedasc_imp_total",0.29,0.266,0.182,0.361,0.404,0.459,"","",""
"Z_SWM","A7","fivedasc_anx_total",0.093,0.161,0.152,0.774,0.619,0.545,"","",""
"Z_SWM","A7","fivedasc_cimg_total",-0.053,-0.056,-0.015,0.87,0.863,0.945,"","",""
"Z_SWM","A7","fivedasc_eimg_total",-0.335,-0.287,-0.212,0.287,0.366,0.381,"","",""
"Z_SWM","A7","fivedasc_av_total",-0.455,-0.357,-0.273,0.137,0.256,0.25,"","",""
"Z_SWM","A7","fivedasc_per_total",-0.129,0.126,0.121,0.69,0.7,0.638,"","",""
"Z_SWM","A7","boundlessMean",0.119,0.112,0.061,0.713,0.733,0.841,"","",""
"Z_SWM","A7","anxiousEgoMean",0.188,0.259,0.182,0.559,0.417,0.459,"","",""
"Z_SWM","A7","visionaryMean",-0.353,-0.28,-0.212,0.26,0.379,0.381,"","",""
"Z_SWM","B30","age",0.658,0.65,0.485,0.02,0.026,0.031,"*","*","*"
"Z_SWM","B30","LED",0.21,0.008,0.029,0.587,0.983,0.916,"","",""
"Z_SWM","B30","severity",0.399,0.343,0.242,0.198,0.276,0.311,"","",""
"Z_SWM","B30","fivedasc_util_total",-0.17,-0.161,-0.121,0.597,0.619,0.638,"","",""
"Z_SWM","B30","fivedasc_sprit_total",-0.17,-0.175,-0.182,0.596,0.588,0.459,"","",""
"Z_SWM","B30","fivedasc_bliss_total",-0.08,-0.049,-0.061,0.804,0.886,0.841,"","",""
"Z_SWM","B30","fivedasc_insight_total",-0.163,-0.161,-0.152,0.612,0.619,0.545,"","",""
"Z_SWM","B30","fivedasc_dis_total",-0.236,-0.252,-0.182,0.461,0.43,0.459,"","",""
"Z_SWM","B30","fivedasc_imp_total",0.326,0.343,0.273,0.301,0.276,0.25,"","",""
"Z_SWM","B30","fivedasc_anx_total",0.08,0.224,0.182,0.804,0.485,0.459,"","",""
"Z_SWM","B30","fivedasc_cimg_total",-0.211,-0.249,-0.107,0.51,0.436,0.63,"","",""
"Z_SWM","B30","fivedasc_eimg_total",-0.389,-0.364,-0.242,0.211,0.246,0.311,"","",""
"Z_SWM","B30","fivedasc_av_total",-0.538,-0.531,-0.364,0.071,0.079,0.116,"","",""
"Z_SWM","B30","fivedasc_per_total",-0.379,-0.133,-0.091,0.224,0.683,0.737,"","",""
"Z_SWM","B30","boundlessMean",-0.148,-0.182,-0.152,0.647,0.573,0.545,"","",""
"Z_SWM","B30","anxiousEgoMean",-0.008,0.133,0.091,0.98,0.683,0.737,"","",""
"Z_SWM","B30","visionaryMean",-0.536,-0.51,-0.364,0.072,0.094,0.116,"","",""
"Z_SWM","B7","age",0.499,0.469,0.273,0.099,0.127,0.25,"","",""
"Z_SWM","B7","LED",0.147,-0.203,-0.203,0.706,0.601,0.458,"","",""
"Z_SWM","B7","severity",0.309,0.35,0.273,0.328,0.266,0.25,"","",""
"Z_SWM","B7","fivedasc_util_total",0.137,0.077,0.091,0.672,0.817,0.737,"","",""
"Z_SWM","B7","fivedasc_sprit_total",0.043,-0.021,-0.03,0.894,0.956,0.947,"","",""
"Z_SWM","B7","fivedasc_bliss_total",0.195,0.168,0.152,0.543,0.604,0.545,"","",""
"Z_SWM","B7","fivedasc_insight_total",0.15,0.084,0.061,0.642,0.8,0.841,"","",""
"Z_SWM","B7","fivedasc_dis_total",0.192,0.042,0.03,0.55,0.904,0.947,"","",""
"Z_SWM","B7","fivedasc_imp_total",0.291,0.266,0.182,0.358,0.404,0.459,"","",""
"Z_SWM","B7","fivedasc_anx_total",0.028,0.112,0.091,0.932,0.733,0.737,"","",""
"Z_SWM","B7","fivedasc_cimg_total",-0.037,-0.147,-0.137,0.908,0.648,0.536,"","",""
"Z_SWM","B7","fivedasc_eimg_total",-0.141,-0.147,-0.091,0.663,0.651,0.737,"","",""
"Z_SWM","B7","fivedasc_av_total",-0.344,-0.322,-0.152,0.274,0.308,0.545,"","",""
"Z_SWM","B7","fivedasc_per_total",0.108,0.14,0.061,0.738,0.667,0.841,"","",""
"Z_SWM","B7","boundlessMean",0.136,0.035,0.061,0.675,0.921,0.841,"","",""
"Z_SWM","B7","anxiousEgoMean",0.264,0.203,0.121,0.408,0.528,0.638,"","",""
"Z_SWM","B7","visionaryMean",-0.147,-0.161,-0.152,0.648,0.619,0.545,"","",""
"Z_SWM","bsl","age",0.514,0.503,0.303,0.088,0.099,0.197,"","",""
"Z_SWM","bsl","LED",0.03,-0.186,-0.087,0.939,0.632,0.75,"","",""
"Z_SWM","bsl","severity",0.52,0.483,0.364,0.083,0.115,0.116,"","",""
"Z_SWM","bsl","fivedasc_util_total",-0.278,-0.259,-0.182,0.381,0.417,0.459,"","",""
"Z_SWM","bsl","fivedasc_sprit_total",-0.351,-0.287,-0.242,0.264,0.366,0.311,"","",""
"Z_SWM","bsl","fivedasc_bliss_total",-0.234,-0.224,-0.182,0.464,0.485,0.459,"","",""
"Z_SWM","bsl","fivedasc_insight_total",-0.244,-0.203,-0.152,0.444,0.528,0.545,"","",""
"Z_SWM","bsl","fivedasc_dis_total",-0.324,-0.273,-0.182,0.304,0.391,0.459,"","",""
"Z_SWM","bsl","fivedasc_imp_total",0.185,0.168,0.152,0.566,0.604,0.545,"","",""
"Z_SWM","bsl","fivedasc_anx_total",-0.284,-0.161,-0.121,0.371,0.619,0.638,"","",""
"Z_SWM","bsl","fivedasc_cimg_total",-0.606,-0.729,-0.473,0.037,0.007,0.033,"*","**","*"
"Z_SWM","bsl","fivedasc_eimg_total",-0.079,-0.189,-0.121,0.808,0.558,0.638,"","",""
"Z_SWM","bsl","fivedasc_av_total",-0.36,-0.462,-0.364,0.251,0.134,0.116,"","",""
"Z_SWM","bsl","fivedasc_per_total",-0.36,-0.196,-0.152,0.25,0.543,0.545,"","",""
"Z_SWM","bsl","boundlessMean",-0.283,-0.301,-0.212,0.372,0.342,0.381,"","",""
"Z_SWM","bsl","anxiousEgoMean",-0.301,-0.28,-0.152,0.342,0.379,0.545,"","",""
"Z_SWM","bsl","visionaryMean",-0.45,-0.545,-0.364,0.142,0.071,0.116,"","",""
"CCFQ","A7","age",0.274,0.43,0.326,0.389,0.163,0.146,"","",""
"CCFQ","A7","LED",-0.182,-0.11,0,0.639,0.778,1,"","",""
"CCFQ","A7","severity",0.311,0.465,0.326,0.326,0.128,0.146,"","",""
"CCFQ","A7","fivedasc_util_total",-0.322,-0.113,-0.047,0.307,0.727,0.836,"","",""
"CCFQ","A7","fivedasc_sprit_total",-0.233,-0.028,0.016,0.467,0.931,0.945,"","",""
"CCFQ","A7","fivedasc_bliss_total",-0.245,-0.07,-0.016,0.443,0.828,0.945,"","",""
"CCFQ","A7","fivedasc_insight_total",-0.392,-0.155,-0.078,0.207,0.631,0.729,"","",""
"CCFQ","A7","fivedasc_dis_total",-0.311,-0.134,-0.078,0.326,0.678,0.729,"","",""
"CCFQ","A7","fivedasc_imp_total",0.219,0.197,0.14,0.494,0.539,0.534,"","",""
"CCFQ","A7","fivedasc_anx_total",0.157,0.021,-0.016,0.625,0.948,0.945,"","",""
"CCFQ","A7","fivedasc_cimg_total",-0.017,0.028,0.031,0.959,0.931,0.89,"","",""
"CCFQ","A7","fivedasc_eimg_total",-0.355,-0.289,-0.202,0.258,0.363,0.369,"","",""
"CCFQ","A7","fivedasc_av_total",-0.345,-0.211,-0.14,0.272,0.51,0.534,"","",""
"CCFQ","A7","fivedasc_per_total",-0.61,-0.176,-0.078,0.035,0.584,0.729,"*","",""
"CCFQ","A7","boundlessMean",-0.302,-0.085,-0.016,0.339,0.794,0.945,"","",""
"CCFQ","A7","anxiousEgoMean",-0.066,-0.063,0.016,0.837,0.845,0.945,"","",""
"CCFQ","A7","visionaryMean",-0.487,-0.458,-0.326,0.109,0.135,0.146,"","",""
"CCFQ","B30","age",-0.145,-0.105,-0.109,0.652,0.744,0.629,"","",""
"CCFQ","B30","LED",-0.042,-0.017,-0.03,0.914,0.965,0.915,"","",""
"CCFQ","B30","severity",0.06,0.281,0.202,0.853,0.376,0.369,"","",""
"CCFQ","B30","fivedasc_util_total",0.002,-0.011,0.016,0.995,0.974,0.945,"","",""
"CCFQ","B30","fivedasc_sprit_total",0.119,0.148,0.078,0.712,0.647,0.73,"","",""
"CCFQ","B30","fivedasc_bliss_total",0.002,-0.063,-0.047,0.994,0.845,0.836,"","",""
"CCFQ","B30","fivedasc_insight_total",-0.12,-0.06,-0.016,0.71,0.854,0.945,"","",""
"CCFQ","B30","fivedasc_dis_total",0.061,0.141,0.109,0.85,0.663,0.629,"","",""
"CCFQ","B30","fivedasc_imp_total",0.03,0.165,0.171,0.927,0.608,0.447,"","",""
"CCFQ","B30","fivedasc_anx_total",0.11,0.095,0.109,0.734,0.769,0.629,"","",""
"CCFQ","B30","fivedasc_cimg_total",0.138,0.194,0.109,0.669,0.546,0.628,"","",""
"CCFQ","B30","fivedasc_eimg_total",-0.304,-0.165,-0.14,0.337,0.608,0.534,"","",""
"CCFQ","B30","fivedasc_av_total",-0.036,-0.053,-0.016,0.912,0.871,0.945,"","",""
"CCFQ","B30","fivedasc_per_total",-0.262,-0.13,-0.078,0.41,0.687,0.73,"","",""
"CCFQ","B30","boundlessMean",0.003,0.035,0.047,0.993,0.914,0.836,"","",""
"CCFQ","B30","anxiousEgoMean",0.108,0.109,0.109,0.737,0.736,0.629,"","",""
"CCFQ","B30","visionaryMean",-0.19,-0.281,-0.233,0.554,0.376,0.3,"","",""
"CCFQ","B7","age",-0.042,-0.046,0.016,0.896,0.886,0.944,"","",""
"CCFQ","B7","LED",-0.184,0.044,0,0.635,0.91,1,"","",""
"CCFQ","B7","severity",-0.018,0.132,0.08,0.955,0.683,0.726,"","",""
"CCFQ","B7","fivedasc_util_total",-0.191,0.193,0.144,0.553,0.549,0.528,"","",""
"CCFQ","B7","fivedasc_sprit_total",-0.127,0.232,0.144,0.694,0.469,0.528,"","",""
"CCFQ","B7","fivedasc_bliss_total",-0.15,0.128,0.112,0.643,0.691,0.623,"","",""
"CCFQ","B7","fivedasc_insight_total",-0.317,0.153,0.112,0.316,0.634,0.623,"","",""
"CCFQ","B7","fivedasc_dis_total",-0.325,0.004,-0.016,0.302,0.991,0.944,"","",""
"CCFQ","B7","fivedasc_imp_total",-0.105,-0.275,-0.208,0.745,0.388,0.362,"","",""
"CCFQ","B7","fivedasc_anx_total",0.075,-0.221,-0.144,0.817,0.49,0.528,"","",""
"CCFQ","B7","fivedasc_cimg_total",0.002,0.143,0.129,0.995,0.658,0.574,"","",""
"CCFQ","B7","fivedasc_eimg_total",-0.01,0.282,0.272,0.975,0.375,0.233,"","",""
"CCFQ","B7","fivedasc_av_total",0.134,0.563,0.433,0.678,0.056,0.058,"","",""
"CCFQ","B7","fivedasc_per_total",-0.449,0.139,0.176,0.143,0.666,0.44,"","",""
"CCFQ","B7","boundlessMean",-0.198,0.2,0.176,0.538,0.534,0.44,"","",""
"CCFQ","B7","anxiousEgoMean",-0.24,-0.15,-0.08,0.452,0.642,0.726,"","",""
"CCFQ","B7","visionaryMean",-0.119,0.282,0.24,0.713,0.375,0.292,"","",""
"CCFQ","bsl","age",0.034,0.165,0.137,0.915,0.609,0.536,"","",""
"CCFQ","bsl","LED",0.099,0.321,0.377,0.8,0.4,0.168,"","",""
"CCFQ","bsl","severity",0.007,0.035,0.015,0.982,0.914,0.945,"","",""
"CCFQ","bsl","fivedasc_util_total",-0.421,-0.406,-0.321,0.172,0.19,0.149,"","",""
"CCFQ","bsl","fivedasc_sprit_total",-0.348,-0.375,-0.26,0.268,0.23,0.243,"","",""
"CCFQ","bsl","fivedasc_bliss_total",-0.378,-0.385,-0.26,0.225,0.216,0.243,"","",""
"CCFQ","bsl","fivedasc_insight_total",-0.528,-0.511,-0.351,0.078,0.089,0.114,"","",""
"CCFQ","bsl","fivedasc_dis_total",-0.443,-0.413,-0.29,0.149,0.182,0.192,"","",""
"CCFQ","bsl","fivedasc_imp_total",0.438,0.599,0.443,0.154,0.04,0.046,"","*","*"
"CCFQ","bsl","fivedasc_anx_total",0.35,0.403,0.168,0.265,0.194,0.45,"","",""
"CCFQ","bsl","fivedasc_cimg_total",0.166,0.246,0.123,0.606,0.442,0.582,"","",""
"CCFQ","bsl","fivedasc_eimg_total",-0.262,-0.14,-0.198,0.411,0.664,0.372,"","",""
"CCFQ","bsl","fivedasc_av_total",-0.203,-0.133,-0.198,0.527,0.68,0.372,"","",""
"CCFQ","bsl","fivedasc_per_total",-0.662,-0.511,-0.351,0.019,0.089,0.114,"*","",""
"CCFQ","bsl","boundlessMean",-0.426,-0.399,-0.29,0.167,0.198,0.192,"","",""
"CCFQ","bsl","anxiousEgoMean",0.013,0.039,0.015,0.969,0.905,0.945,"","",""
"CCFQ","bsl","visionaryMean",-0.37,-0.434,-0.382,0.236,0.158,0.086,"","",""
"CSSRS","A7","age",0.35,0.324,0.275,0.265,0.304,0.283,"","",""
"CSSRS","A7","LED",0.052,0.21,0.186,0.895,0.588,0.553,"","",""
"CSSRS","A7","severity",0.518,0.583,0.495,0.085,0.047,0.053,"","*",""
"CSSRS","A7","fivedasc_util_total",0.42,0.518,0.44,0.174,0.084,0.086,"","",""
"CSSRS","A7","fivedasc_sprit_total",0.492,0.583,0.495,0.104,0.047,0.053,"","*",""
"CSSRS","A7","fivedasc_bliss_total",0.46,0.518,0.44,0.132,0.084,0.086,"","",""
"CSSRS","A7","fivedasc_insight_total",0.397,0.518,0.44,0.201,0.084,0.086,"","",""
"CSSRS","A7","fivedasc_dis_total",0.43,0.389,0.33,0.163,0.212,0.197,"","",""
"CSSRS","A7","fivedasc_imp_total",-0.232,-0.259,-0.22,0.467,0.416,0.39,"","",""
"CSSRS","A7","fivedasc_anx_total",-0.196,-0.194,-0.165,0.541,0.545,0.519,"","",""
"CSSRS","A7","fivedasc_cimg_total",0.001,0.032,0.028,0.998,0.92,0.914,"","",""
"CSSRS","A7","fivedasc_eimg_total",0.285,0.324,0.275,0.369,0.304,0.283,"","",""
"CSSRS","A7","fivedasc_av_total",0.23,0.259,0.22,0.473,0.416,0.39,"","",""
"CSSRS","A7","fivedasc_per_total",0.123,0.389,0.33,0.704,0.212,0.197,"","",""
"CSSRS","A7","boundlessMean",0.455,0.518,0.44,0.137,0.084,0.086,"","",""
"CSSRS","A7","anxiousEgoMean",0.129,0.13,0.11,0.689,0.688,0.667,"","",""
"CSSRS","A7","visionaryMean",0.237,0.194,0.165,0.458,0.545,0.519,"","",""
"CSSRS","B30","age",-0.519,-0.101,-0.069,0.084,0.754,0.784,"","",""
"CSSRS","B30","LED",0.052,0.21,0.186,0.895,0.588,0.553,"","",""
"CSSRS","B30","severity",0.23,0.424,0.343,0.472,0.17,0.17,"","",""
"CSSRS","B30","fivedasc_util_total",0.15,0.308,0.251,0.641,0.329,0.315,"","",""
"CSSRS","B30","fivedasc_sprit_total",0.122,0.295,0.251,0.705,0.353,0.315,"","",""
"CSSRS","B30","fivedasc_bliss_total",0.137,0.308,0.251,0.67,0.329,0.315,"","",""
"CSSRS","B30","fivedasc_insight_total",0.158,0.308,0.251,0.623,0.329,0.315,"","",""
"CSSRS","B30","fivedasc_dis_total",-0.121,0.014,0.023,0.708,0.966,0.927,"","",""
"CSSRS","B30","fivedasc_imp_total",0.314,0.087,0.069,0.32,0.787,0.784,"","",""
"CSSRS","B30","fivedasc_anx_total",-0.04,-0.12,-0.114,0.902,0.711,0.648,"","",""
"CSSRS","B30","fivedasc_cimg_total",0.316,0.251,0.184,0.316,0.431,0.464,"","",""
"CSSRS","B30","fivedasc_eimg_total",0.434,0.543,0.434,0.158,0.068,0.082,"","",""
"CSSRS","B30","fivedasc_av_total",0.517,0.557,0.48,0.085,0.06,0.055,"","",""
"CSSRS","B30","fivedasc_per_total",-0.072,0.143,0.114,0.824,0.658,0.648,"","",""
"CSSRS","B30","boundlessMean",0.145,0.308,0.251,0.653,0.329,0.315,"","",""
"CSSRS","B30","anxiousEgoMean",0.013,-0.06,-0.069,0.969,0.853,0.784,"","",""
"CSSRS","B30","visionaryMean",0.411,0.313,0.251,0.185,0.322,0.315,"","",""
"CSSRS","B7","age",0.462,0.583,0.495,0.13,0.047,0.053,"","*",""
"CSSRS","B7","LED",-0.274,-0.157,-0.14,0.475,0.686,0.657,"","",""
"CSSRS","B7","severity",0.282,0.324,0.275,0.375,0.304,0.283,"","",""
"CSSRS","B7","fivedasc_util_total",-0.217,-0.13,-0.11,0.499,0.688,0.667,"","",""
"CSSRS","B7","fivedasc_sprit_total",-0.216,-0.13,-0.11,0.499,0.688,0.667,"","",""
"CSSRS","B7","fivedasc_bliss_total",-0.124,-0.065,-0.055,0.701,0.841,0.83,"","",""
"CSSRS","B7","fivedasc_insight_total",-0.338,-0.13,-0.11,0.283,0.688,0.667,"","",""
"CSSRS","B7","fivedasc_dis_total",-0.023,-0.065,-0.055,0.945,0.841,0.83,"","",""
"CSSRS","B7","fivedasc_imp_total",0.097,0.13,0.11,0.764,0.688,0.667,"","",""
"CSSRS","B7","fivedasc_anx_total",0.059,0.13,0.11,0.855,0.688,0.667,"","",""
"CSSRS","B7","fivedasc_cimg_total",0.18,0.162,0.139,0.575,0.614,0.591,"","",""
"CSSRS","B7","fivedasc_eimg_total",0.084,0.13,0.11,0.796,0.688,0.667,"","",""
"CSSRS","B7","fivedasc_av_total",-0.147,-0.065,-0.055,0.648,0.841,0.83,"","",""
"CSSRS","B7","fivedasc_per_total",-0.225,-0.13,-0.11,0.482,0.688,0.667,"","",""
"CSSRS","B7","boundlessMean",-0.225,-0.13,-0.11,0.481,0.688,0.667,"","",""
"CSSRS","B7","anxiousEgoMean",0.049,0,0,0.88,1,1,"","",""
"CSSRS","B7","visionaryMean",-0.053,-0.13,-0.11,0.87,0.688,0.667,"","",""
"CSSRS","bsl","age",0.424,0.451,0.377,0.17,0.141,0.121,"","",""
"CSSRS","bsl","LED",-0.424,-0.267,-0.201,0.255,0.488,0.499,"","",""
"CSSRS","bsl","severity",0.464,0.432,0.305,0.129,0.161,0.21,"","",""
"CSSRS","bsl","fivedasc_util_total",-0.495,-0.462,-0.413,0.102,0.131,0.09,"","",""
"CSSRS","bsl","fivedasc_sprit_total",-0.473,-0.428,-0.377,0.12,0.165,0.121,"","",""
"CSSRS","bsl","fivedasc_bliss_total",-0.413,-0.41,-0.341,0.182,0.186,0.161,"","",""
"CSSRS","bsl","fivedasc_insight_total",-0.362,-0.317,-0.269,0.248,0.316,0.268,"","",""
"CSSRS","bsl","fivedasc_dis_total",-0.26,-0.35,-0.269,0.415,0.265,0.268,"","",""
"CSSRS","bsl","fivedasc_imp_total",0.188,0.201,0.198,0.558,0.531,0.417,"","",""
"CSSRS","bsl","fivedasc_anx_total",0.094,0.142,0.126,0.771,0.661,0.605,"","",""
"CSSRS","bsl","fivedasc_cimg_total",-0.087,-0.11,-0.036,0.788,0.733,0.882,"","",""
"CSSRS","bsl","fivedasc_eimg_total",0.359,0.462,0.377,0.252,0.131,0.121,"","",""
"CSSRS","bsl","fivedasc_av_total",-0.214,-0.134,-0.126,0.505,0.678,0.605,"","",""
"CSSRS","bsl","fivedasc_per_total",-0.463,-0.477,-0.377,0.13,0.117,0.121,"","",""
"CSSRS","bsl","boundlessMean",-0.447,-0.462,-0.413,0.145,0.131,0.09,"","",""
"CSSRS","bsl","anxiousEgoMean",-0.072,-0.264,-0.198,0.825,0.406,0.417,"","",""
"CSSRS","bsl","visionaryMean",-0.126,-0.242,-0.198,0.696,0.448,0.417,"","",""
"ESAPS","A7","age",-0.29,-0.22,-0.18,0.361,0.491,0.466,"","",""
"ESAPS","A7","LED",-0.158,-0.289,-0.225,0.686,0.451,0.463,"","",""
"ESAPS","A7","severity",0.506,0.532,0.449,0.093,0.075,0.069,"","",""
"ESAPS","A7","fivedasc_util_total",0.171,0.046,0.045,0.595,0.887,0.856,"","",""
"ESAPS","A7","fivedasc_sprit_total",0.174,0.055,0.045,0.589,0.865,0.856,"","",""
"ESAPS","A7","fivedasc_bliss_total",0.136,0.028,0.045,0.675,0.932,0.856,"","",""
"ESAPS","A7","fivedasc_insight_total",0.318,0.184,0.135,0.314,0.568,0.585,"","",""
"ESAPS","A7","fivedasc_dis_total",0.122,-0.028,-0.045,0.705,0.932,0.856,"","",""
"ESAPS","A7","fivedasc_imp_total",0.016,0.073,0.09,0.961,0.821,0.716,"","",""
"ESAPS","A7","fivedasc_anx_total",-0.288,-0.257,-0.225,0.364,0.42,0.363,"","",""
"ESAPS","A7","fivedasc_cimg_total",-0.232,-0.257,-0.226,0.467,0.419,0.362,"","",""
"ESAPS","A7","fivedasc_eimg_total",0.31,0.376,0.315,0.327,0.228,0.202,"","",""
"ESAPS","A7","fivedasc_av_total",0.222,0.174,0.135,0.487,0.588,0.585,"","",""
"ESAPS","A7","fivedasc_per_total",-0.017,0.018,0,0.959,0.955,1,"","",""
"ESAPS","A7","boundlessMean",0.201,0.046,0.045,0.53,0.887,0.856,"","",""
"ESAPS","A7","anxiousEgoMean",-0.043,-0.257,-0.225,0.894,0.42,0.363,"","",""
"ESAPS","A7","visionaryMean",0.132,0.037,0.045,0.683,0.91,0.856,"","",""
"ESAPS","B30","age",-0.191,-0.083,-0.045,0.552,0.799,0.856,"","",""
"ESAPS","B30","LED",0.005,0.173,0.135,0.99,0.656,0.66,"","",""
"ESAPS","B30","severity",0.468,0.486,0.405,0.125,0.109,0.101,"","",""
"ESAPS","B30","fivedasc_util_total",0.342,0.367,0.315,0.276,0.24,0.202,"","",""
"ESAPS","B30","fivedasc_sprit_total",0.364,0.376,0.315,0.244,0.228,0.202,"","",""
"ESAPS","B30","fivedasc_bliss_total",0.337,0.349,0.27,0.284,0.266,0.275,"","",""
"ESAPS","B30","fivedasc_insight_total",0.355,0.367,0.315,0.258,0.24,0.202,"","",""
"ESAPS","B30","fivedasc_dis_total",0.196,0.11,0.09,0.541,0.733,0.716,"","",""
"ESAPS","B30","fivedasc_imp_total",0.018,-0.018,0,0.957,0.955,1,"","",""
"ESAPS","B30","fivedasc_anx_total",-0.213,-0.211,-0.18,0.505,0.51,0.466,"","",""
"ESAPS","B30","fivedasc_cimg_total",0.083,0.133,0.113,0.798,0.68,0.648,"","",""
"ESAPS","B30","fivedasc_eimg_total",0.394,0.468,0.36,0.205,0.125,0.145,"","",""
"ESAPS","B30","fivedasc_av_total",0.428,0.496,0.405,0.165,0.101,0.101,"","",""
"ESAPS","B30","fivedasc_per_total",0.03,0.202,0.18,0.926,0.529,0.466,"","",""
"ESAPS","B30","boundlessMean",0.358,0.367,0.315,0.253,0.24,0.202,"","",""
"ESAPS","B30","anxiousEgoMean",0.047,-0.073,-0.045,0.885,0.821,0.856,"","",""
"ESAPS","B30","visionaryMean",0.338,0.266,0.18,0.282,0.403,0.466,"","",""
"ESAPS","B7","age",-0.164,-0.083,-0.045,0.61,0.799,0.856,"","",""
"ESAPS","B7","LED",-0.05,0.173,0.135,0.899,0.656,0.66,"","",""
"ESAPS","B7","severity",0.478,0.486,0.405,0.116,0.109,0.101,"","",""
"ESAPS","B7","fivedasc_util_total",0.338,0.367,0.315,0.283,0.24,0.202,"","",""
"ESAPS","B7","fivedasc_sprit_total",0.366,0.376,0.315,0.242,0.228,0.202,"","",""
"ESAPS","B7","fivedasc_bliss_total",0.312,0.349,0.27,0.323,0.266,0.275,"","",""
"ESAPS","B7","fivedasc_insight_total",0.374,0.367,0.315,0.231,0.24,0.202,"","",""
"ESAPS","B7","fivedasc_dis_total",0.266,0.11,0.09,0.403,0.733,0.716,"","",""
"ESAPS","B7","fivedasc_imp_total",-0.107,-0.018,0,0.741,0.955,1,"","",""
"ESAPS","B7","fivedasc_anx_total",-0.308,-0.211,-0.18,0.331,0.51,0.466,"","",""
"ESAPS","B7","fivedasc_cimg_total",-0.121,0.133,0.113,0.708,0.68,0.648,"","",""
"ESAPS","B7","fivedasc_eimg_total",0.272,0.468,0.36,0.393,0.125,0.145,"","",""
"ESAPS","B7","fivedasc_av_total",0.306,0.496,0.405,0.334,0.101,0.101,"","",""
"ESAPS","B7","fivedasc_per_total",0.054,0.202,0.18,0.867,0.529,0.466,"","",""
"ESAPS","B7","boundlessMean",0.355,0.367,0.315,0.258,0.24,0.202,"","",""
"ESAPS","B7","anxiousEgoMean",0.005,-0.073,-0.045,0.988,0.821,0.856,"","",""
"ESAPS","B7","visionaryMean",0.202,0.266,0.18,0.529,0.403,0.466,"","",""
"ESAPS","bsl","age",-0.262,-0.219,-0.152,0.41,0.494,0.516,"","",""
"ESAPS","bsl","LED",-0.013,0.262,0.254,0.973,0.496,0.377,"","",""
"ESAPS","bsl","severity",0.478,0.292,0.22,0.116,0.357,0.349,"","",""
"ESAPS","bsl","fivedasc_util_total",0.16,0.095,0.085,0.62,0.769,0.718,"","",""
"ESAPS","bsl","fivedasc_sprit_total",0.151,0.058,0.051,0.64,0.857,0.829,"","",""
"ESAPS","bsl","fivedasc_bliss_total",0.122,0.037,0.017,0.705,0.91,0.943,"","",""
"ESAPS","bsl","fivedasc_insight_total",0.309,0.117,0.118,0.328,0.717,0.614,"","",""
"ESAPS","bsl","fivedasc_dis_total",0.125,-0.037,-0.051,0.698,0.91,0.829,"","",""
"ESAPS","bsl","fivedasc_imp_total",0.087,0.234,0.186,0.788,0.465,0.428,"","",""
"ESAPS","bsl","fivedasc_anx_total",-0.247,-0.102,-0.085,0.439,0.752,0.718,"","",""
"ESAPS","bsl","fivedasc_cimg_total",-0.312,-0.337,-0.273,0.323,0.285,0.248,"","",""
"ESAPS","bsl","fivedasc_eimg_total",0.32,0.314,0.22,0.311,0.32,0.349,"","",""
"ESAPS","bsl","fivedasc_av_total",0.216,0.256,0.186,0.499,0.422,0.428,"","",""
"ESAPS","bsl","fivedasc_per_total",-0.011,0.088,0.051,0.973,0.786,0.829,"","",""
